fid,TYP_CD,BEARG_NUM,TYP_CD_DES,BEARG_NUM_,Longitude,Latitude
832,,244,U-Turn [3008],,103.879265048266,1.30467172712689
833,,30,U-Turn [3008],,103.756171507111,1.42235488891998
834,,200,U-Turn [3008],,103.840075494712,1.35209205677734
835,,200,U-Turn [3008],,103.894108290864,1.38750798313864
836,,290,U-Turn [3008],,103.894767683821,1.3863761295907
837,,311.0090869,U-Turn to Road/place [3154],,103.639910935923,1.34511908866013
838,,64,U-Turn [3008],,103.880817549415,1.30548212533746
839,,20,U-Turn [3008],,103.709190702919,1.33553122308185
840,,36.76850572,U-Turn [3008],,103.914341176615,1.40005393285365
841,,290,U-Turn [3008],,103.895280710102,1.39580020517665
842,,241.12617326,U-Turn [3008],,103.835275880532,1.34141465567023
843,,313,U-Turn [3008],,103.891394822272,1.3651662493943
844,,175.05194666,U-Turn [3008],,103.930566827839,1.36980792908472
845,,95.71185317,U-Turn [3008],,103.839238953426,1.36983993258883
846,,332.46525578,U-Turn [3008],,103.86986221448,1.32335067845988
847,,126.32793687,U-Turn [3008],,103.752034704585,1.34999371708509
848,,290.55604522,U-Turn [3008],,103.842505694183,1.36056659050254
849,,346.62866803,U-Turn [3008],,103.800723879264,1.45564404821624
850,,292.20856653,U-Turn [3008],,103.893091967227,1.38924645748953
851,,352,U-Turn [3008],,103.871482875204,1.34942256068413
852,,258.42476965,U-Turn [3008],,103.926813528966,1.30920089022844
853,,75.68891971,U-Turn [3008],,103.925416269865,1.3088204168207
854,,168,U-Turn [3008],,103.884659681279,1.37545708100266
855,,260.7716548,U-Turn [3008],,103.704464610239,1.34115342989026
856,,33.50090386,U-Turn [3008],,103.767331022994,1.37958538663211
857,,182,U-Turn [3008],,103.678678519199,1.31251729175962
858,,109.75295308,U-Turn [3008],,103.7902149423,1.30823842169451
859,,40,U-Turn [3008],,103.894107705969,1.36875793420108
860,,142,U-Turn [3008],,103.906775719271,1.38767150125233
861,,40,U-Turn [3008],,103.888166045879,1.38145764357792
862,,115.08859238,U-Turn [3008],,103.934442886947,1.34614978455836
863,,158.12026417,U-Turn [3008],,103.704240876439,1.33904565631266
864,,335,U-Turn [3008],,103.757699749891,1.42199807001149
865,,110,U-Turn Ahead [2049],,103.678785694858,1.32282905010105
866,,284.76542311,U-Turn [3008],,103.882540873643,1.37076743462647
867,,103.55783557,U-Turn [3008],,103.882313786498,1.37083429532044
868,,46.5272891,U-Turn [3008],,103.769720532811,1.31572039545236
869,,185,U-Turn [3008],,103.89294107775,1.38099517011474
870,,128,U-Turn [3008],,103.940401512797,1.37540466029509
871,,348.24785421,U-Turn [3008],,103.939888287904,1.32864494691321
872,,342.72417329,U-Turn [3008],,103.82614712148,1.4345355218577
873,,205,U-Turn [3008],,103.802294317836,1.27636585106338
874,,68.5428548,"U-Turning Vehicles, Keep Right [3029]",,103.880798080394,1.30547086817867
875,,247,"U-Turning Vehicles, Keep Right [3029]",,103.881222105195,1.30555230262811
876,,46.94635631,U-Turn [3008],,103.955032385157,1.34348072285431
877,,224.94147297,U-Turn [3008],,103.787980318671,1.30404376236605
878,,108.85987519,U-Turn [3008],,103.890068269409,1.35236800425268
879,,12,U-Turn [3008],,103.846991794922,1.34013481935719
880,,35.31121344,U-Turn [3008],,103.910492039871,1.40293911691973
881,,353.14403666,U-Turn [3008],,103.913864334437,1.32057521568767
882,,350,"U-Turning Vehicles, Keep Right [3029]",,103.876707753851,1.37806047316853
883,,180,U-Turn [3008],,103.760815717809,1.3469874375768
884,,45,U-Turn [3008],,103.896628726951,1.36439740456812
885,,185,"U-Turning Vehicles, Keep Right [3029]",,103.876682125204,1.37977463764086
886,,90,"U-Turning Vehicles, Keep Right [3029]",,103.875744484318,1.37887433590094
887,,147.52880771,U-Turn [3008],,103.829031383856,1.39816690555494
888,,248.67685233,U-Turn [3008],,103.711639002423,1.34310156461827
889,,266.64088642,U-Turn [3008],,103.893500143707,1.37684951920195
890,,14.65793155,U-Turn [3008],,103.876328328292,1.36944553122222
891,,14.65793155,"U-Turning Vehicles, Keep Right [3029]",,103.876326064649,1.36943739469987
892,,89.34622103,U-Turn [3008],,103.776469861291,1.32072625068497
893,,44.05623161,U-Turn Ahead To Public Carpark [3352],,103.886535269957,1.36163548875296
894,,1.33216544,U-Turn [3008],,103.955456204627,1.35538846990204
895,,352.55809183,U-Turn [3008],,103.888438418437,1.36048422843006
896,,328.20629524,U-Turn [3008],,103.80329882795,1.44956222056548
897,,336.95761779,U-Turn [3008],,103.84201587389,1.38676443470502
898,,140,U-Turn [3008],,103.777384721958,1.3424865904226
899,,314.99982079,U-Turn [3008],,103.84098094123,1.34740280241758
900,,336.53754497,U-Turn [3008],,103.918777489566,1.31541037535677
901,,101.98153263,U-Turn [3008],,103.81450268603,1.29169015793507
902,,99.5755045,"U-Turning Vehicles, Keep Right [3029]",,103.814476545584,1.29169851135781
903,,353.63112831,U-Turn [3008],,103.844384772338,1.37987479133633
904,,110.32313683,U-Turn [3008],,103.897213152411,1.39210598275114
905,,260.21759297,U-Turn [3008],,103.815429508847,1.44831909124369
906,,336.86952806,U-Turn [3008],,103.843477072671,1.38313636041764
907,,243.73973166,U-Turn [3008],,103.802788981139,1.44186601734544
908,,68.73938403,U-Turn [3008],,103.803704701697,1.44221356198588
909,,305.34402513,U-Turn [3008],,103.93502429684,1.3794251748379
910,,123.34544703,U-Turn [3008],,103.936675065911,1.37816860881639
911,,131.9872125,U-Turn [3008],,103.90561143709,1.38895908949093
912,,15,U-Turn [3008],,103.894261999835,1.38829120057346
913,,265.23635831,U-Turn [3008],,103.777921391157,1.32080574563987
914,,116.20748974,U-Turn [3008],,103.945946727737,1.3767619275362
915,,338.57635747,U-Turn [3008],,103.824117883479,1.44196794838714
916,,323,U-Turn [3008],,103.862388575859,1.31119647993292
917,,106.89189293,U-Turn [3008],,103.817795169427,1.39485423918994
918,,300,U-Turn [3008],,103.832210210435,1.27751816952583
919,,120.52970552,U-Turn [3008],,103.847427771024,1.28664832581621
920,,123.31687751,U-Turn [3008],,103.814410699981,1.27525462528593
921,,307.01901901,U-Turn [3008],,103.785507929235,1.2908948126127
922,,146.46241728,U-Turn [3008],,103.817837513142,1.27756497880312
923,,325.56101069,U-Turn [3008],,103.82914890797,1.39788512039459
924,,66.50143432,U-Turn [3008],,103.835775985011,1.43951090904883
925,,15,U-Turn [3008],,103.772866256804,1.38215604648274
926,,69.67686317,U-Turn [3008],,103.949772548298,1.34951197771656
927,,288,U-Turn [3008],,103.84022149098,1.34805452589237
928,,148.19293574,U-Turn [3008],,103.828303243029,1.44588251795832
929,,330,U-Turn [3008],,103.7601190913,1.3396168141217
930,,261,U-Turn [3008],,103.773003023268,1.31220502666247
931,,60,U-Turn [3008],,103.860686371037,1.30071301098668
932,,46,"U-Turning Vehicles, Keep Right [3029]",,103.961670573271,1.3646181627032
933,,17,U-Turn [3008],,103.963384649827,1.34804882073215
934,,333,U-Turn [3008],,103.961443136773,1.35938624225495
935,,110.84392169,U-Turn [3008],,103.678757913642,1.32282664094991
936,,256.35109079,U-Turn [3008],,103.941132120245,1.32537563937283
937,,40.02372894,U-Turn [3008],,103.845522749346,1.42491947076698
938,,3.14901049,U-Turn [3008],,103.817891244224,1.28859418556958
939,,97.18876369,U-Turn [3008],,103.765486650838,1.3781870463494
940,,84.61057284,U-Turn [3008],,103.849397212288,1.39234552699518
941,,304.76852883,U-Turn [3008],,103.873870759255,1.38682992104622
942,,337.56109107,U-Turn Ahead [2049],,103.818865420433,1.27246927901764
943,,303.27488798,U-Turn [3008],,103.958437460147,1.3650529135714
944,,46.73570459,"U-Turning Vehicles, Keep Right [3029]",,103.859180905913,1.29953316019809
945,,46.73570459,U-Turn [3008],,103.859202302265,1.29955325948343
946,,185,U-Turn [3008],,103.839581235935,1.34956312237015
947,,225,U-Turn [3008],,103.842307389266,1.28291645841078
948,,323.87670106,U-Turn [3008],,103.831346667225,1.44087019442216
949,,37.68401344,U-Turn [3008],,103.745099438746,1.42417025303412
950,,7.68312198,U-Turn [3008],,103.825432684713,1.32072053404592
951,,76,U-Turn [3008],,103.926761382735,1.32344642293694
952,,133.53119929,U-Turn to Road/place [3154],,103.644943075167,1.34090947936879
953,,133.53119929,U-Turn to Road/place [3154],,103.645171335478,1.34056254218693
954,,209,U-Turn [3008],,103.928791952834,1.34940672779754
955,,291.2873231,U-Turn [3008],,103.900520211889,1.38666328775574
956,,123.97423521,U-Turn [3008],,103.90560141562,1.40333140689884
957,,219.09385889,U-Turn [3008],,103.738630312695,1.35861620866523
958,,86,U-Turn [3008],,103.765524180505,1.34724867648849
959,,212,U-Turn [3008],,103.912708162627,1.37425830971964
960,,38,U-Turn [3008],,103.763311028401,1.35856138718638
961,,37.87498365,U-Turn [3008],,103.888837701655,1.37038795434306
962,,310,U-Turn [3008],,103.74815896169,1.3304155163771
963,,355.83340117,U-Turn [3008],,103.745027678391,1.39144605543576
964,,27.95317409,U-Turn [3008],,103.928784930046,1.34939313640063
965,,190.01462508,U-Turn [3008],,103.825436675986,1.32075132677044
966,,190.01462508,"U-Turning Vehicles, Keep Right [3029]",,103.825443654937,1.32078482536351
967,,305.5895918,U-Turn [3008],,103.909629650266,1.40050343743722
968,,39.39872611,U-Turn [3008],,103.73919530718,1.35912189106502
969,,345.49136183,U-Turn [3008],,103.800612242138,1.45614667642956
970,,312,U-Turn [3008],,103.792522840381,1.42789993281472
971,,180.80310678,U-Turn [3008],,103.95612422774,1.37631333945389
972,,180,U-Turn XX m Ahead [3433],,103.956117649383,1.37670137355731
973,,213,U-Turn [3008],,103.959933651213,1.36836143805854
974,,276.48616045,U-Turn [3008],,103.815986001326,1.291513656443
975,,62.79598892,U-Turn [3008],,103.808496306301,1.46196830394917
976,,270.11894103,U-Turn [3008],,103.767056437906,1.41015804320297
977,,216.86989765,U-Turn [3008],,103.771878556272,1.32304295518651
978,,192.37503864,U-Turn [3008],,103.852465846576,1.3514400485289
979,,53.65439201,U-Turn [3008],,103.823126471332,1.44455087016873
980,,95,U-Turn [3008],,103.852415529566,1.37606553564006
981,,20,U-Turn [3008],,103.893557245234,1.38573460530164
982,,99.28225895,Watch Out For U-Turning Vehicles [3087],,103.708303681897,1.33284693892764
983,,308.13309762,U-Turn [3008],,103.845977326604,1.38033012710575
984,,306,U-Turn [3008],,103.942307839506,1.37915655227027
985,,11.30993247,U-Turn [3008],,103.743352767637,1.40078853867888
986,,123.29356327,U-Turn [3008],,103.808546776172,1.30914667151787
987,,35.82636532,U-Turn [3008],,103.812752394982,1.32165428791373
988,,225,U-Turn [3008],,103.827378941733,1.26766566060884
989,,225,"U-Turning Vehicles, Keep Right [3029]",,103.827428856061,1.26771800084981
990,,254.26649936,U-Turn [3008],,103.858345624501,1.37649218210427
991,,170,U-Turn [3008],,103.858358950347,1.39209208630556
992,,131.82016988,U-Turn to Road/place [3154],,103.64597496086,1.33984955278923
993,,305.42933108,U-Turn [3008],,103.910332153571,1.40000109932805
994,,87.06452797,U-Turn [3008],,103.831124985131,1.43044865786152
995,,45.08542642,U-Turn [3008],,103.905273621623,1.38785908373694
996,,270.83551871,U-Turn [3008],,103.740027122843,1.3498080398176
997,,338,U-Turn [3008],,103.744501979037,1.41484174382353
998,,290.85150295,U-Turn [3008],,103.917552418188,1.31672989023957
999,,324,U-Turn [3008],,103.854298357375,1.30247121453629
1000,,58.46788536,U-Turn [3008],,103.789833065115,1.44474041772863
1001,,311.00896635,U-Turn [3008],,103.835871670773,1.2781144669737
1002,,96.53734072,U-Turn [3008],,103.93219238196,1.33783037137013
1003,,65,U-Turn [3008],,103.947796826505,1.33303531827818
1004,,80,U-Turn [3008],,103.91709643819,1.33806560637561
1005,,290.75343342,U-Turn [3008],,103.918925373307,1.33827391905379
1006,,335.72940182,Watch Out For U-Turning Vehicles [3087],,103.944862903941,1.37295734102736
1007,,80.30728523,U-Turn [3008],,103.932182510166,1.31873868761859
1008,,78.69006753,"U-Turning Vehicles, Keep Right [3029]",,103.932158582543,1.31873548984162
1009,,334,U-Turn [3008],,103.802241668219,1.28091038584306
1010,,351.95390899,U-Turn [3008],,103.918060820427,1.3375360238873
1011,,105,U-Turn [3008],,103.962705038511,1.32969338655527
1012,,64,U-Turn [3008],,103.822702554385,1.34050043375756
1013,,208.92449307,U-Turn [3008],,103.852949299462,1.34003757302377
1014,,209.63782953,U-Turn [3008],,103.873692874901,1.35607216998918
1015,,90.80692946,U-Turn [3008],,103.872846272028,1.35573665136968
1016,,194.32271998,U-Turn [3008],,103.903539862215,1.38278386817213
1017,,287.90788032,U-Turn [3008],,103.814854146792,1.46386640400273
1018,,316.46880071,U-Turn [3008],,103.905853103343,1.39159015010636
1019,,312,U-Turn [3008],,103.852134031196,1.33720743866908
1020,,201.37312547,U-Turn [3008],,103.817659180334,1.26462398882067
1021,,12.58296249,U-Turn 150 m Ahead [3085],,103.88419307469,1.37041306286937
1022,,304.44378149,U-Turn [3008],,103.758337775236,1.32512489453183
1023,,304.82938038,"U-Turning Vehicles, Keep Right [3029]",,103.758358114474,1.32510873236081
1024,,340,U-Turn [3008],,103.709000846923,1.3263122078617
1025,,234.46232221,U-Turn [3008],,103.838467420713,1.28601416939059
1026,,352.83890817,"U-Turning Vehicles, Keep Right [3029]",,103.918062725459,1.3375124561074
1027,,5.77313959,U-Turn [3008],,103.853805275891,1.33481135673886
1028,,245.57472065,U-Turn [3008],,103.884974443944,1.35150777726655
1029,,219.32803902,U-Turn [3008],,103.814954285639,1.27526187954321
1030,,27.92734393,U-Turn [3008],,103.871106843346,1.34542491120594
1031,,204.71224731,U-Turn [3008],,103.849786655246,1.29299446305221
1032,,186.43010797,U-Turn to Road/place [3154],,103.69270722248,1.36417858739518
1033,,345.08125127,U-Turn [3008],,103.761712164389,1.4303770156703
1034,,48,U-Turn [3008],,103.766603324118,1.43897346693145
1035,,18,U-Turn [3008],,103.790906524955,1.30694471029871
1036,,40,U-Turn [3008],,103.846430993327,1.28788224749497
1037,,212.47119229,U-Turn [3008],,103.770737943238,1.37563673622034
1038,,63.44687052,U-Turn [3008],,103.884699556422,1.30724579334261
1039,,61.52696439,U-Turn [3008],,103.954138568623,1.33189517838137
1040,,78.22257107,U-Turn [3008],,103.850229182465,1.31929372438219
1041,,189.29976782,U-Turn [3008],,103.892941045164,1.35865858808747
1042,,37.41967382,U-Turn [3008],,103.865957018963,1.31729690003865
1043,,95.06490526,U-Turn [3008],,103.629617880141,1.28010923660091
1044,,356.39,U-Turn [3008],,103.833217546345,1.31044050663664
1045,,51.97249707,U-Turn [3008],,103.782566511933,1.43464512976514
1046,,30,U-Turn [3008],,103.735795691453,1.34237014513109
1047,,97.25388424,"U-Turning Vehicles, Keep Right [3029]",,103.842122666144,1.36441927261914
1048,,330.00591163,U-Turn [3008],,103.780373372087,1.30592758927366
1049,,157.06789956,U-Turn [3008],,103.802613950277,1.4509681303419
1050,,59.03624347,U-Turn [3008],,103.796030753236,1.45462141490355
1051,,226.86025827,U-Turn [3008],,103.844363637946,1.43628468796113
1052,,120.02820283,U-Turn [3008],,103.801069214667,1.27295139558844
1053,,173.36748538,U-Turn [3008],,103.725072546344,1.33667491884693
1054,,150.08373929,U-Turn [3008],,103.774186079783,1.37255560943613
1055,,176.18592517,U-Turn [3008],,103.764131345573,1.32668183994131
1056,,320,U-Turn [3008],,103.899934321963,1.37304828682032
1057,,97.25388424,U-Turn [3008],,103.842147085622,1.36441506904389
1058,,300.96375653,U-Turn [3008],,103.932585468015,1.37515688558984
1059,,290.4029845,U-Turn [3008],,103.741216777173,1.33695099464411
1060,,305.7066914,"U-Turning Vehicles, Keep Right [3029]",,103.698533866037,1.35455883075946
1061,,299.80324796,"U-Turning Vehicles, Keep Right [3029]",,103.932616239801,1.37514052709071
1062,,248.90290104,U-Turn [3008],,103.754494371611,1.37671727353016
1063,,97,U-Turn [3008],,103.855901647093,1.36934307384505
1064,,32.47941873,U-Turn [3008],,103.771352124433,1.37660960985458
1065,,321.65115286,U-Turn [3008],,103.906519328547,1.38802409341027
1066,,247,U-Turn [3008],,103.833494218969,1.43856976342308
1067,,45,U-Turn [3008],,103.835083780955,1.34134011266781
1068,,346,U-Turn [3008],,103.880515537035,1.34708977483108
1069,,346,"U-Turning Vehicles, Keep Right [3029]",,103.880524644291,1.34706040361912
1070,,166,U-Turn [3008],,103.880477757517,1.34725642455747
1071,,27.97732804,U-Turn [3008],,103.929480344396,1.35068678586647
1072,,236,U-Turn [3008],,103.763886264085,1.42713151162355
1073,,208.61027379,U-Turn to Road/Place XX m Ahead [3186],,103.802675583914,1.28604766966271
1074,,249.24475262,"U-Turning Vehicles, Keep Right [3029]",,103.75451910357,1.37672761213066
1075,,296.56505118,U-Turn [3008],,103.783454999821,1.31846556228087
1076,,285,U-Turn [3008],,103.779527749115,1.33735604556957
1077,,1.36392753,U-Turn [3008],,103.72505332554,1.33453473410229
1078,,290,U-Turn [3008],,103.819477356372,1.30667801784926
1079,,110.7719106,U-Turn [3008],,103.895918580462,1.37967019490682
1080,,209.31000707,U-Turn [3008],,103.801715603598,1.28436515505037
1081,,14.99457677,U-Turn [3008],,103.913900431913,1.33368111316877
1082,,208.92642584,"U-Turning Vehicles, Keep Right [3029]",,103.801725460352,1.28438332024395
1083,,158.19859051,U-Turn [3008],,103.830527347571,1.43793711493244
1084,,79,U-Turn [3008],,103.892237084235,1.30910558755887
1085,,200,U-Turn [3008],,103.779327087486,1.33855438147571
1086,,150,U-Turn [3008],,103.70903731374,1.34130277099535
1087,,48.13257598,U-Turn [3008],,103.835379343857,1.37717248465057
1088,,302.79467366,U-Turn [3008],,103.835015015474,1.39356982548834
1089,,32.19319651,U-Turn [3008],,103.83719427631,1.30543502747168
1090,,101.64265392,U-Turn [3008],,103.836243115145,1.28908235922906
1091,,75.37912601,U-Turn [3008],,103.860464910883,1.37711385758125
1092,,0.95831188,U-Turn [3008],,103.843790184016,1.29757090298451
1093,,185,U-Turn [3008],,103.838553881237,1.34411101717628
1094,,170,U-Turn [3008],,103.775932353136,1.34073450314788
1095,,168,U-Turn [3008],,103.932672444607,1.31964170187395
1096,,326,U-Turn [3008],,103.771122872926,1.34779529142187
1097,,60.16879158,U-Turn 150 m Ahead [3085],,103.930641409403,1.31008682267352
1098,,20,U-Turn [3008],,103.778535744388,1.33684212852409
1099,,175.59486466,U-Turn [3008],,103.746152693737,1.38550984554247
1100,,247.00941217,U-Turn [3008],,103.79858642613,1.43998228767607
1101,,165.32378605,U-Turn [3008],,103.828658597012,1.36026304093348
1102,,154.78400001,U-Turn [3008],,103.80134775962,1.44264525949317
1103,,96.5561453,U-Turn [3008],,103.878312337205,1.39847770552686
1104,,254,U-Turn [3008],,103.933820004735,1.3191601128003
1105,,75.25026874,U-Turn [3008],,103.789624235754,1.45193721834324
1106,,110.89624611,U-Turn [3008],,103.901548849768,1.40171612290754
1107,,92,U-Turn Ahead [2049],,103.803606569599,1.33831320397059
1108,,25.42161933,U-Turn [3008],,103.826399595299,1.32333887605399
1109,,105,U-Turn [3008],,103.854312851133,1.39199755124731
1110,,176.77292639,U-Turn [3008],,103.795788177419,1.43760212907342
1111,,116.49253925,U-Turn [3008],,103.849122475833,1.28582346724238
1112,,116.49253925,"U-Turning Vehicles, Keep Right [3029]",,103.849102075445,1.28583386485218
1113,,32,U-Turn [3008],,103.925343077746,1.34900616077171
1114,,66.23301547,U-Turn [3008],,103.80067726009,1.4409286186146
1115,,240,U-Turn [3008],,103.840254641527,1.3445097544525
1116,,335,U-Turn [3008],,103.802711629076,1.27998247435234
1117,,90,U-Turn [3008],,103.875769886105,1.37887504356242
1118,,357,U-Turn [3008],,103.876706465734,1.37808464141472
1119,,10.36601006,U-Turn [3008],,103.876677404526,1.3797486698209
1120,,107.72868504,U-Turn [3008],,103.725980352547,1.34461975093606
1121,,203.61096744,Watch Out For U-Turning Vehicles [3087],,103.770191544095,1.34308485708817
1122,,272.51754172,U-Turn [3008],,103.83758634937,1.28886600430916
1123,,257.73522627,U-Turn [3008],,103.819236690462,1.44927041207503
1124,,113.31688196,U-Turn [3008],,103.786658510193,1.33491782116908
1125,,90,U-Turn [3008],,103.882409333334,1.379240504249
1126,,206.52923636,U-Turn [3008],,103.946010047133,1.35293260576892
1127,,91.44975556,U-Turn [3008],,103.880288350446,1.37911647943155
1128,,24.4987076,U-Turn [3008],,103.906440645972,1.41785343655277
1129,,87,U-Turn [3008],,103.883469631225,1.37928256658305
1130,,13.39249775,U-Turn [3008],,103.823753407891,1.41610408407857
1131,,280,U-Turn [3008],,103.81275418118,1.29197084465658
1132,,27.15381364,U-Turn [3008],,103.767435103843,1.31113203905025
1133,,269.6017392,U-Turn [3008],,103.893872844698,1.3800194031018
1134,,42.10067282,U-Turn [3008],,103.853473997937,1.29779111655984
1135,,212.97674211,U-Turn [3008],,103.766549191514,1.37835433499912
1136,,182.53645974,U-Turn [3008],,103.725081654837,1.33557040725597
1137,,150,U-Turn [3008],,103.836763537557,1.34039520281092
1138,,330,U-Turn [3008],,103.836766915957,1.34026350020305
1139,,26.56505118,U-Turn [3008],,103.617634086969,1.27496206785264
1140,,143.13010235,U-Turn [3008],,103.864619310012,1.30658345092086
1141,,333.98525066,Watch Out For U-Turning Vehicles [3087],,103.703108646468,1.35062492752447
1142,,150,Watch Out For U-Turning Vehicles [3087],,103.781408661593,1.32046473048453
1143,,331.69924423,U-Turn [3008],,103.734666112474,1.33676841258611
1144,,212.61924307,U-Turn [3008],,103.855919314955,1.29586996096192
1145,,143,U-Turn [3008],,103.762950844459,1.42696304718317
1146,,327.97967557,U-Turn [3008],,103.889308290231,1.37692267554877
1147,,135,U-Turn [3008],,103.854638477852,1.29799519766635
1148,,249,"U-Turning Vehicles, Keep Right [3029]",,103.83095520575,1.29584539099881
1149,,185,"U-Turning Vehicles, Keep Right [3029]",,103.838553881237,1.34411101717628
1150,,330,U-Turn [3008],,103.778049197522,1.34134646570534
1151,,246.25050551,U-Turn [3008],,103.898973782903,1.32980606213709
1152,,40,U-Turn [3008],,103.873119302893,1.34906682524713
1153,,70.64100582,U-Turn [3008],,103.795861232268,1.44716749379023
1154,,58.81502534,U-Turn [3008],,103.884798562543,1.37456461463624
1155,,148.02324914,U-Turn [3008],,103.833036616497,1.44731772701617
1156,,140.19442891,U-Turn [3008],,103.894961400625,1.37131587351963
1157,,116.56505118,U-Turn [3008],,103.930967989991,1.37650831690547
1158,,165,U-Turn [3008],,103.856176034649,1.33514336771994
1159,,115.91537087,"U-Turning Vehicles, Keep Right [3029]",,103.930937901818,1.37652049629592
1160,,112,"U-Turning Vehicles, Keep Right [3029]",,103.811375816409,1.27270410203947
1161,,283.31382145,U-Turn [3008],,103.849207005239,1.3534580274351
1162,,190,U-Turn [3008],,103.905344347891,1.32276293614212
1163,,112,U-Turn [3008],,103.811398649177,1.27269399053071
1164,,329.38180466,U-Turn [3008],,103.86041328099,1.30469609646576
1165,,270.02603165,U-Turn [3008],,103.830348309681,1.29045241585616
1166,,251.56505118,U-Turn [3008],,103.795825413731,1.44855563778564
1167,,33.5918073,U-Turn [3008],,103.838024147992,1.35621476412499
1168,,215.06818058,U-Turn [3008],,103.892596006459,1.3672501888841
1169,,141,"U-Turning Vehicles, Keep Right [3029]",,103.859697359628,1.31485340588989
1170,,320,U-Turn [3008],,103.859389650999,1.31527580257514
1171,,320,"U-Turning Vehicles, Keep Right [3029]",,103.859406254176,1.31525297985565
1172,,161,U-Turn [3008],,103.774987652223,1.37101532586749
1173,,164.76262091,U-Turn to Road/Place XX m Ahead [3186],,103.867086838289,1.36383062053443
1174,,45.33118579,U-Turn [3008],,103.791384935379,1.31156291716166
1175,,354.89794502,U-Turn [3008],,103.775345682213,1.36910808016003
1176,,126.02737339,U-Turn [3008],,103.898642800234,1.37416287945041
1177,,194.53445508,U-Turn [3008],,103.880163155492,1.37033832120019
1178,,323.96238325,"U-Turning Vehicles, Keep Right [3029]",,103.862189916898,1.31145896683702
1179,,320.61361653,U-Turn [3008],,103.862204633151,1.31144310682418
1180,,202.02723094,U-Turn [3008],,103.759964649798,1.3534105528522
1181,,218.63559656,U-Turn [3008],,103.844674173703,1.31085669838338
1182,,39.31101038,U-Turn [3008],,103.885664085624,1.37166727609297
1183,,132.03814389,U-Turn [3008],,103.831442605121,1.44952526892795
1184,,221.56348696,U-Turn [3008],,103.812005323518,1.27254654708765
1185,,220,U-Turn [3008],,103.864999126744,1.31608754103988
1186,,299.98163937,U-Turn [3008],,103.843451004351,1.31086663086868
1187,,136.52743895,U-Turn [3008],,103.744256044556,1.33549530935401
1188,,36.16722419,U-Turn [3008],,103.853133026653,1.29735111506192
1189,,56.64605454,U-Turn [3008],,103.831108226166,1.448266816731
1190,,23.96248897,U-Turn [3008],,103.847906658014,1.31035069312166
1191,,340,U-Turn [3008],,103.879707258096,1.35001956944728
1192,,340,"U-Turning Vehicles, Keep Right [3029]",,103.879717852546,1.34999301530409
1193,,166,U-Turn [3008],,103.707213010392,1.32109525514226
1194,,51.95295747,U-Turn [3008],,103.859957083725,1.3048028145877
1195,,51.95295747,"U-Turning Vehicles, Keep Right [3029]",,103.859937113345,1.30478558665332
1196,,177.5230791,U-Turn [3008],,103.858065545778,1.33461372817104
1197,,88.03901259,U-Turn [3008],,103.843671407764,1.37735796616212
1198,,186.81168047,U-Turn [3008],,103.844603185982,1.37794982759075
1199,,264,U-Turn [3008],,103.879471476567,1.33141931899702
1200,,280,U-Turn [3008],,103.771193261144,1.29631840169221
1201,,328,U-Turn [3008],,103.802165132175,1.28108882060509
1202,,25.01689348,U-Turn to Road/Place XX m Ahead [3186],,103.802403985529,1.27670815177085
1203,,281,"U-Turning Vehicles, Keep Right [3029]",,103.847069658024,1.33143908007737
1204,,168.45514814,U-Turn [3008],,103.933451630476,1.31501653772248
1205,,50.95912733,"U-Turning Vehicles, Keep Right [3029]",,103.857268191354,1.40693997537633
1206,,274.75997582,U-Turn [3008],,103.844089967543,1.36424882717463
1207,,112.33644952,Watch Out For U-Turning Vehicles [3087],,103.827974499129,1.31347770213831
1208,,110.88393898,U-Turn [3008],,103.830928981969,1.31266479231214
1209,,83.26158915,U-Turn [3008],,103.853044867034,1.33140399606912
1210,,36,U-Turn [3008],,103.746271891156,1.33080494499958
1211,,15.86776393,U-Turn [3008],,103.841399992136,1.31679263181272
1212,,196.90645056,U-Turn [3008],,103.841230544029,1.31613822141878
1213,,39.80557109,U-Turn [3008],,103.852687147267,1.30014994930551
1214,,329.29942842,U-Turn [3008],,103.830251029888,1.44610203856355
1215,,303.44639482,U-Turn [3008],,103.698512922342,1.3545752329029
1216,,261.53580773,U-Turn [3008],,103.852243717889,1.33128171692566
1217,,302.25449141,U-Turn [3008],,103.794226110703,1.30601556612539
1218,,341.18470528,U-Turn [3008],,103.854868420404,1.33130895914029
1219,,158,U-Turn Ahead [2049],,103.880092014613,1.34908062676759
1220,,284,U-Turn [3008],,103.791870017192,1.33294255016007
1221,,359,U-Turn [3008],,103.946268581189,1.35585711342878
1222,,336.66595872,U-Turn [3008],,103.914601508246,1.3184558132957
1223,,161.59405304,U-Turn [3008],,103.751218135085,1.36592497035008
1224,,225,U-Turn [3008],,103.858235732822,1.29860025604381
1225,,323.50648212,U-Turn [3008],,103.835310038828,1.37949466051444
1226,,72,U-Turn [3008],,103.886181158899,1.3519778856953
1227,,105.67112675,U-Turn [3008],,103.859871679576,1.34341801519728
1228,,109.58681525,U-Turn [3008],,103.900885120208,1.39435080655378
1229,,139,U-Turn [3008],,103.76827170702,1.34522319293206
1230,,138,U-Turn [3008],,103.706608192204,1.34484881013959
1231,,310,U-Turn [3008],,103.847460827408,1.30754727903892
1232,,204.30454927,U-Turn [3008],,103.890751503969,1.35264239019865
